is_BYB	 link
False	https://atlanta.craigslist.org/nat/pet/d/gainesville-month-old-female-pit-bull/7649625093.html
False	https://atlanta.craigslist.org/sat/pet/d/rex-white-bully-pitbull/7645779195.html
True	https://atlanta.craigslist.org/atl/pet/d/locust-grove-working-line-american/7651724648.html
False	https://atlanta.craigslist.org/atl/pet/d/duluth-two-dogs-needing-homes/7660290522.html
False	https://atlanta.craigslist.org/eat/pet/d/fayetteville-pitbull/7652009316.html
True	https://atlanta.craigslist.org/atl/pet/d/union-city-puppy-for-sale/7658302809.html
False	https://atlanta.craigslist.org/sat/pet/d/greenville-bullypit-puppies/7656523557.html
True	https://atlanta.craigslist.org/eat/pet/d/stone-mountain-five-bully-mix-puppies/7656729532.html
True	https://atlanta.craigslist.org/nat/pet/d/snellville-rehoming-full-breed-exotic/7650956977.html
False	https://atlanta.craigslist.org/sat/pet/d/jonesboro-beautiful-bully-princess/7663125415.html
True	https://atlanta.craigslist.org/eat/pet/d/conyers-month-male-bully/7664316853.html
False	https://atlanta.craigslist.org/atl/pet/d/atlanta-xl-bully-pups/7664236026.html
False	https://atlanta.craigslist.org/atl/pet/d/douglasville-pocket-bully/7664142216.html
False	https://atlanta.craigslist.org/atl/pet/d/red-oak-american-bulldog/7664117453.html
True	https://atlanta.craigslist.org/atl/pet/d/roanoke-exotic-american-bully/7664076170.html
True	https://atlanta.craigslist.org/atl/pet/d/atlanta-frenchie-bulldog/7661910811.html
True	https://atlanta.craigslist.org/wat/pet/d/locust-grove-classic-american-bully/7653133199.html
True	https://atlanta.craigslist.org/sat/pet/d/locust-grove-classic-american-bully/7653144208.html
True	https://atlanta.craigslist.org/eat/pet/d/locust-grove-classic-american-bully/7653148783.html
True	https://atlanta.craigslist.org/nat/pet/d/locust-grove-classic-american-bully/7653149507.html
True	https://atlanta.craigslist.org/atl/pet/d/locust-grove-classic-american-bully/7653150363.html
False	https://atlanta.craigslist.org/atl/pet/d/atlanta-week-old-bully-pups/7664000937.html
False	https://atlanta.craigslist.org/eat/pet/d/atlanta-bully-puppy-for-rehoming/7663958093.html
True	https://atlanta.craigslist.org/wat/pet/d/atlanta-micro-bully/7663873813.html
False	https://atlanta.craigslist.org/nat/pet/d/lawrenceville-bully-puppy/7663797567.html
True	https://atlanta.craigslist.org/eat/pet/d/bethlehem-american-bully-pup/7663777299.html
False	https://atlanta.craigslist.org/atl/pet/d/lilburn-female-bully/7661629607.html
True	https://atlanta.craigslist.org/sat/pet/d/fairburn-exotic-bully-female/7663470862.html
False	https://atlanta.craigslist.org/atl/pet/d/newnan-bully-puppies/7662464706.html
True	https://atlanta.craigslist.org/nat/pet/d/lawrenceville-bull-puppy/7663317311.html
False	https://atlanta.craigslist.org/atl/pet/d/pine-lake-abkc-american-bully-pups/7662703789.html
False	https://atlanta.craigslist.org/nat/pet/d/duluth-american-bully-puppies/7655875728.html
True	https://atlanta.craigslist.org/nat/pet/d/gainesville-month-old-female-pitbull/7650658957.html
True	https://atlanta.craigslist.org/atl/pet/d/atlanta-exotic-bully/7659833231.html
False	https://atlanta.craigslist.org/atl/pet/d/atlanta-american-bully/7662347916.html
False	https://atlanta.craigslist.org/atl/pet/d/lithonia-bully/7662339577.html
False	https://atlanta.craigslist.org/nat/pet/d/flowery-branch-month-old-blue-nose/7649379838.html
False	https://atlanta.craigslist.org/nat/pet/d/duluth-lab-pit-mix/7655182255.html
True	https://atlanta.craigslist.org/wat/pet/d/atlanta-exotic-bully/7659541893.html
False	https://atlanta.craigslist.org/eat/pet/d/conyers-american-bully/7661748532.html
False	https://atlanta.craigslist.org/atl/pet/d/dacula-xl-bully-puppys/7661712623.html
False	https://atlanta.craigslist.org/atl/pet/d/lithia-springs-bully-pups/7661571433.html
False	https://atlanta.craigslist.org/atl/pet/d/cornelia-nano-bully/7661247688.html
True	https://atlanta.craigslist.org/atl/pet/d/conyers-american-bully-male/7651381770.html
True	https://atlanta.craigslist.org/nat/pet/d/snellville-rehoming-full-breed-exotic/7660783831.html
True	https://atlanta.craigslist.org/atl/pet/d/marietta-standard-xl-american-bully-pups/7660741374.html
False	https://atlanta.craigslist.org/atl/pet/d/atlanta-abkc-bully-puppies/7657851552.html
False	https://atlanta.craigslist.org/atl/pet/d/conyers-puppies-pitbull/7650284125.html
True	https://atlanta.craigslist.org/atl/pet/d/atlanta-pocket-bullies-papers/7650180797.html
False	https://atlanta.craigslist.org/atl/pet/d/marietta-xl-bully-pup-fawn-black-muzzle/7660301826.html
True	https://atlanta.craigslist.org/atl/pet/d/mcdonough-abkc-american-bully-puppies/7657331712.html
False	https://atlanta.craigslist.org/nat/pet/d/cumming-certified-pure-breed-american/7658101074.html
True	https://atlanta.craigslist.org/nat/pet/d/conyers-american-bully-pup/7659995711.html
False	https://atlanta.craigslist.org/eat/pet/d/rex-classic-american-bully/7659946286.html
False	https://atlanta.craigslist.org/eat/pet/d/stockbridge-american-bully/7659778381.html
False	https://atlanta.craigslist.org/nat/pet/d/stockbridge-bully-pit-pups-top-quality/7659504080.html
True	https://atlanta.craigslist.org/atl/pet/d/union-city-bully/7659391669.html
False	https://atlanta.craigslist.org/atl/pet/d/lawrenceville-month-old-pitt-bill-needs/7648772483.html
False	https://atlanta.craigslist.org/sat/pet/d/experiment-xl-bully-female/7659130478.html
True	https://atlanta.craigslist.org/sat/pet/d/palmetto-sheppit-puppies/7650700478.html
False	https://atlanta.craigslist.org/atl/pet/d/rex-mixed-pitbull-puppies-need-new-home/7650075866.html
True	https://atlanta.craigslist.org/atl/pet/d/stockbridge-bully/7653594428.html
False	https://atlanta.craigslist.org/sat/pet/d/conley-american-bullys-male-and-one/7653473380.html
True	https://atlanta.craigslist.org/nat/pet/d/grayson-female-month-old-pocket-bully/7658657311.html
False	https://atlanta.craigslist.org/nat/pet/d/stockbridge-bully-pits-top-quality/7658630595.html
False	https://athensga.craigslist.org/grd/d/bethlehem-pit-bull-puppies/7653332012.html
False	https://athensga.craigslist.org/grd/d/bethlehem-pit-bull-puppies/7653332012.html
False	https://athensga.craigslist.org/grd/d/winterville-american-bullies/7662904051.html
False	https://athensga.craigslist.org/grd/d/winterville-american-bullies/7662904051.html
False	https://athensga.craigslist.org/grd/d/athens-doberman-mix/7656415560.html
False	https://athensga.craigslist.org/grd/d/athens-doberman-mix/7656415560.html
True	https://athensga.craigslist.org/for/d/athens-american-bully/7663268779.html
True	https://athensga.craigslist.org/for/d/athens-american-bully/7663268779.html
True	https://athensga.craigslist.org/for/d/elberton-american-pocket-bully/7663172165.html
True	https://athensga.craigslist.org/for/d/elberton-american-pocket-bully/7663172165.html
True	https://athensga.craigslist.org/grd/d/dewy-rose-male-and-female-bully/7660687435.html
True	https://athensga.craigslist.org/grd/d/dewy-rose-male-and-female-bully/7660687435.html
True	https://athensga.craigslist.org/grd/d/dewy-rose-bully-pair-for-goats-trade/7653276393.html
True	https://athensga.craigslist.org/grd/d/dewy-rose-bully-pair-for-goats-trade/7653276393.html
True	https://athensga.craigslist.org/for/d/elberton-xl-american-bully-ukc/7652723873.html
True	https://athensga.craigslist.org/for/d/elberton-xl-american-bully-ukc/7652723873.html
False	https://dothan.craigslist.org/for/d/slocomb-pit-bull-puppies/7664487360.html
False	https://dothan.craigslist.org/for/d/slocomb-pit-bull-puppies/7664487360.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7664373418.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7664373418.html
True	https://atlanta.craigslist.org/nat/for/d/oakwood-red-nose-pit-bull-real-deal/7657832484.html
True	https://atlanta.craigslist.org/nat/for/d/oakwood-red-nose-pit-bull-real-deal/7657832484.html
True	https://greenville.craigslist.org/for/d/drayton-four-full-blooded-pit-bull-pups/7663705401.html
True	https://greenville.craigslist.org/for/d/drayton-four-full-blooded-pit-bull-pups/7663705401.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7663633351.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7663633351.html
True	https://atlanta.craigslist.org/wat/for/d/lithia-springs-pit-bull-puppies/7660763737.html
True	https://atlanta.craigslist.org/wat/for/d/lithia-springs-pit-bull-puppies/7660763737.html
True	https://knoxville.craigslist.org/for/d/seymour-pit-bull-puppies/7662775731.html
True	https://knoxville.craigslist.org/for/d/seymour-pit-bull-puppies/7662775731.html
True	https://macon.craigslist.org/for/d/jeffersonville-pit-bull-bully-pups/7662210686.html
True	https://macon.craigslist.org/for/d/jeffersonville-pit-bull-bully-pups/7662210686.html
True	https://knoxville.craigslist.org/for/d/philadelphia-merle-pit-bull-puppies/7661954493.html
True	https://knoxville.craigslist.org/for/d/philadelphia-merle-pit-bull-puppies/7661954493.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-red-nose-pit-bull/7660782713.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-red-nose-pit-bull/7660782713.html
True	https://nashville.craigslist.org/for/d/nashville-brunswick-pit-bull-smoker/7660385816.html
True	https://nashville.craigslist.org/for/d/nashville-brunswick-pit-bull-smoker/7660385816.html
True	https://charlotte.craigslist.org/mat/d/charlotte-pit-bulls/7659442045.html
True	https://charlotte.craigslist.org/mat/d/charlotte-pit-bulls/7659442045.html
True	https://charlotte.craigslist.org/for/d/gastonia-lilly-american-pit-bull-terrier/7659347320.html
True	https://charlotte.craigslist.org/for/d/gastonia-lilly-american-pit-bull-terrier/7659347320.html
True	https://charlotte.craigslist.org/for/d/gastonia-angel-american-pit-bull-terrier/7659346658.html
True	https://charlotte.craigslist.org/for/d/gastonia-angel-american-pit-bull-terrier/7659346658.html
True	https://charlotte.craigslist.org/for/d/gastonia-sylvi-american-pit-bull-terrier/7659346298.html
True	https://charlotte.craigslist.org/for/d/gastonia-sylvi-american-pit-bull-terrier/7659346298.html
True	https://charlotte.craigslist.org/for/d/gastonia-tiny-amercan-pit-bull-terrier/7659347486.html
True	https://charlotte.craigslist.org/for/d/gastonia-tiny-amercan-pit-bull-terrier/7659347486.html
True	https://charlotte.craigslist.org/for/d/gastonia-socks-american-pit-bull-terrier/7659347167.html
True	https://charlotte.craigslist.org/for/d/gastonia-socks-american-pit-bull-terrier/7659347167.html
True	https://charlotte.craigslist.org/for/d/gastonia-fiesty-american-pit-bull/7659346991.html
True	https://charlotte.craigslist.org/for/d/gastonia-fiesty-american-pit-bull/7659346991.html
False	https://knoxville.craigslist.org/for/d/knoxville-flat-coat-retreiver-red-nose/7659245100.html
False	https://knoxville.craigslist.org/for/d/knoxville-flat-coat-retreiver-red-nose/7659245100.html
True	https://atlanta.craigslist.org/nat/for/d/gainesville-pit-bulls/7658731809.html
True	https://atlanta.craigslist.org/nat/for/d/gainesville-pit-bulls/7658731809.html
True	https://atlanta.craigslist.org/eat/wan/d/stone-mountain-pit-bull-for-sale/7658255940.html
True	https://atlanta.craigslist.org/eat/wan/d/stone-mountain-pit-bull-for-sale/7658255940.html
True	https://knoxville.craigslist.org/for/d/morristown-for-sale-blue-nose-pit-bull/7657638923.html
True	https://knoxville.craigslist.org/for/d/morristown-for-sale-blue-nose-pit-bull/7657638923.html
False	https://nashville.craigslist.org/for/d/mount-juliet-pit-bull-puppies/7657401879.html
False	https://nashville.craigslist.org/for/d/mount-juliet-pit-bull-puppies/7657401879.html
True	https://charlotte.craigslist.org/grd/d/york-english-bulldog-pit-bull-mix-puppy/7657012807.html
True	https://charlotte.craigslist.org/grd/d/york-english-bulldog-pit-bull-mix-puppy/7657012807.html
True	https://greenville.craigslist.org/for/d/greer-pit-bull-puppies/7656967023.html
True	https://greenville.craigslist.org/for/d/greer-pit-bull-puppies/7656967023.html
False	https://greenville.craigslist.org/spo/d/townville-pit-bull-puppies/7650082470.html
False	https://greenville.craigslist.org/spo/d/townville-pit-bull-puppies/7650082470.html
True	https://dothan.craigslist.org/for/d/dothan-red-and-blue-nose-pit-bull-mix/7656740335.html
True	https://dothan.craigslist.org/for/d/dothan-red-and-blue-nose-pit-bull-mix/7656740335.html
True	https://atlanta.craigslist.org/atl/for/d/lawrenceville-pitbull/7664625522.html
True	https://atlanta.craigslist.org/atl/for/d/lawrenceville-pitbull/7664625522.html
True	https://eastky.craigslist.org/wan/d/cannon-pitbull-puppies/7664576041.html
True	https://eastky.craigslist.org/wan/d/cannon-pitbull-puppies/7664576041.html
False	https://columbia.craigslist.org/for/d/swansea-german-shepard-an-pitbull-mix/7664570532.html
False	https://columbia.craigslist.org/for/d/swansea-german-shepard-an-pitbull-mix/7664570532.html
True	https://gadsden.craigslist.org/for/d/lincoln-bully/7664569149.html
True	https://gadsden.craigslist.org/for/d/lincoln-bully/7664569149.html
True	https://atlanta.craigslist.org/nat/grd/d/lula-american-bullies/7664532105.html
True	https://atlanta.craigslist.org/nat/grd/d/lula-american-bullies/7664532105.html
True	https://winstonsalem.craigslist.org/for/d/kernersville-pitbull-puppies-mix/7657520309.html
True	https://winstonsalem.craigslist.org/for/d/kernersville-pitbull-puppies-mix/7657520309.html
True	https://winstonsalem.craigslist.org/for/d/kernersville-pitbull-puppies/7662560781.html
True	https://winstonsalem.craigslist.org/for/d/kernersville-pitbull-puppies/7662560781.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-pit-bull/7656425900.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-pit-bull/7656425900.html
True	https://nashville.craigslist.org/for/d/nashville-tri-bullies/7664311229.html
True	https://nashville.craigslist.org/for/d/nashville-tri-bullies/7664311229.html
True	https://atlanta.craigslist.org/nat/for/d/grayson-pitbull-puppy/7664308764.html
True	https://atlanta.craigslist.org/nat/for/d/grayson-pitbull-puppy/7664308764.html
True	https://atlanta.craigslist.org/sat/grd/d/hampton-bullies/7664277418.html
True	https://atlanta.craigslist.org/sat/grd/d/hampton-bullies/7664277418.html
True	https://winstonsalem.craigslist.org/for/d/charlotte-blue-pitbull/7664269187.html
True	https://winstonsalem.craigslist.org/for/d/charlotte-blue-pitbull/7664269187.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-pitbull/7664199083.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-pitbull/7664199083.html
True	https://nashville.craigslist.org/for/d/nashville-american-pitbull-terrier-blue/7664179960.html
True	https://nashville.craigslist.org/for/d/nashville-american-pitbull-terrier-blue/7664179960.html
True	https://atlanta.craigslist.org/wat/for/d/atlanta-full-breed-pitbull-bully-daisy/7664179184.html
True	https://atlanta.craigslist.org/wat/for/d/atlanta-full-breed-pitbull-bully-daisy/7664179184.html
False	https://tricities.craigslist.org/zip/d/johnson-city-free-pitbull-puppies/7664132834.html
False	https://tricities.craigslist.org/zip/d/johnson-city-free-pitbull-puppies/7664132834.html
True	https://swva.craigslist.org/for/d/mendota-pitbull-puppies/7664101677.html
True	https://swva.craigslist.org/for/d/mendota-pitbull-puppies/7664101677.html
True	https://lexington.craigslist.org/for/d/lexington-male-pitbull-terriers-for-sale/7664050838.html
True	https://lexington.craigslist.org/for/d/lexington-male-pitbull-terriers-for-sale/7664050838.html
True	https://atlanta.craigslist.org/wat/for/d/hiram-american-bully-pitbull-taking/7663985766.html
True	https://atlanta.craigslist.org/wat/for/d/hiram-american-bully-pitbull-taking/7663985766.html
False	https://atlanta.craigslist.org/sat/for/d/jonesboro-pitbull-puppies/7663584692.html
False	https://atlanta.craigslist.org/sat/for/d/jonesboro-pitbull-puppies/7663584692.html
True	https://atlanta.craigslist.org/wat/wan/d/franklin-pitbull-puppies/7663576436.html
True	https://atlanta.craigslist.org/wat/wan/d/franklin-pitbull-puppies/7663576436.html
True	https://columbia.craigslist.org/grd/d/pelion-pit-bulls/7655939038.html
True	https://columbia.craigslist.org/grd/d/pelion-pit-bulls/7655939038.html
False	https://asheville.craigslist.org/grd/d/newland-blue-pit-bull/7655914426.html
False	https://asheville.craigslist.org/grd/d/newland-blue-pit-bull/7655914426.html
False	https://charlotte.craigslist.org/for/d/charlotte-two-american-staffordshire/7655734346.html
